Video ID,Title,Author,Views,Likes,Comments,Labels
https://www.youtube.com/watch?v=b_n9qegR7C4,The psychology of post-traumatic stress disorder - Joelle Rabow Maletis,TED-Ed,2926931,89942.0,3069.0,Educational
https://www.youtube.com/watch?v=81VSqPqMeCQ,Dimension of human development / UNIT 1 / educational psychology / start to study,start to study,33450,559.0,52.0,Educational
https://www.youtube.com/watch?v=1SnicF50SwU,Relationship between education and psychology | M.Ed| Psychology of learning and development,Prep with Harshita,21138,632.0,32.0,Educational
https://www.youtube.com/watch?v=NUk_f_YnYho,Top 10 Psychology facts | in hindi #facts #shorts #amazingfacts,Interrogative Facts,2693354,195145.0,201.0,Educational
https://www.youtube.com/watch?v=yz71NYw4Qrg,"Educational Psychology/Meaning, nature and scope of Educational Psychologyशैक्षिक मनोविज्ञान/Video-1",Shilpi Dwivedi,102184,2844.0,121.0,Educational
https://www.youtube.com/watch?v=YGgcUfaV9EM,"Department of Educational Psychology, Faculty of Education at UJ",University of Johannesburg YouTube Channel,2983,43.0,3.0,Educational
https://www.youtube.com/watch?v=LNHBMFCzznE,"After watching this, your brain will not be the same | Lara Boyd | TEDxVancouver",TEDx Talks,39302356,478644.0,11650.0,Educational
https://www.youtube.com/watch?v=Ll_rURx9N3g,Online Degree In Educational Psychology (Top 10 Online Psychology Degree Programs),Social Psychology Masters,15138,359.0,25.0,Educational
https://www.youtube.com/watch?v=Nldmzw2k8OA,16 Major Branches of Psychology,Dr Robin Wollast - Psychology,30586,734.0,44.0,Educational
https://www.youtube.com/watch?v=_qqwq8EmTY4,A Brief History of Psychology: From Plato to Pavlov,Professor Dave Explains,129225,4577.0,98.0,Educational
https://www.youtube.com/watch?v=V2EMuoM5IX4,The psychology behind irrational decisions - Sara Garofalo,TED-Ed,2246514,54149.0,1109.0,Educational
https://www.youtube.com/watch?v=CdXKkgg9SgY,Class-1 HPSC PGT Educational Psychology | Concepts/Functions/Scope of Educational Psychology- Ravina,Inculcate Learning,20392,652.0,48.0,Educational
https://www.youtube.com/watch?v=7sxpKhIbr0E,The psychology of self-motivation | Scott Geller | TEDxVirginiaTech,TEDx Talks,11918125,175233.0,3021.0,Educational
https://www.youtube.com/watch?v=G4LmIqCps-4,What is Educational Psychology ? Urdu / Hindi,ZPZ Education,46872,1058.0,31.0,Educational
https://www.youtube.com/watch?v=t6NzWhD2BH8,"Behaviorist Theory in Education (See link below for definition of Psychology, &quot;What is Psychology?&quot;)",PHILO-notes,51081,697.0,18.0,Educational
https://www.youtube.com/watch?v=FHaObkHEkHQ,Kids vocabulary - Family - family members &amp; tree - Learn English educational video for kids,English Singsing,12170105,89206.0,0.0,Family
https://www.youtube.com/watch?v=VaIce3-6RAI,Family Education Series - Caring For My Family,APPUSERIES,104463,541.0,0.0,Family
https://www.youtube.com/watch?v=mgZeziVUsZ0,Family Education Series - Learn Table Manners,APPUSERIES,917619,3512.0,0.0,Family
https://www.youtube.com/watch?v=vStLGBTKMBQ,"Social institutions - education, family, and religion | Society and Culture | MCAT | Khan Academy",khanacademymedicine,228328,1007.0,57.0,Family
https://www.youtube.com/watch?v=XaHOQ9DmffE,School as Family: Education aligned with healthy child development. | Sue Roffey | TEDxNorwichED,TEDx Talks,9023,126.0,5.0,Family
https://www.youtube.com/watch?v=UzZ9zF1t0hQ,Family Education Series - Being a Good Student,APPUSERIES,93225,348.0,0.0,Family
https://www.youtube.com/watch?v=gIZ8PkLMMUo,What is the most important influence on child development | Tom Weisner | TEDxUCLA,TEDx Talks,1179225,9216.0,467.0,Family
https://www.youtube.com/watch?v=l15mghqYTmQ,Ana and her Family - Educational Story about Family Values,Smile and Learn - English,207708,1004.0,0.0,Family
https://www.youtube.com/watch?v=65pnI1ygXNs,Building Positive Relationships with Families,CECE Early Childhood Videos at Eastern CT State U.,27976,120.0,,Family
https://www.youtube.com/watch?v=IBO-6Rsu3yg,The Uses of Technology in Family Education | Han Nguyen Ngoc Bao | TEDxYouth@PennSchool,TEDx Talks,295,18.0,0.0,Family
https://www.youtube.com/watch?v=-m7J240d0Dw,🔴 Family Love Songs [Live 24:7] Life Lesson | Eli Kids Educational Nursery Rhymes,Eli Kids - Cartoons & Songs,4150914,19714.0,0.0,Family
https://www.youtube.com/watch?v=lDZA54Bi8sg,Talking about Your Family in English,Easy English,1988592,27726.0,0.0,Family
https://www.youtube.com/watch?v=2DIrLuNV4CQ,Family Education Series - Learn to be a Good Friend,APPUSERIES,187338,509.0,0.0,Family
https://www.youtube.com/watch?v=3bwfo9aD5A8,Family Education Series - Being A Good Citizen,APPUSERIES,755853,1879.0,0.0,Family
https://www.youtube.com/watch?v=mfpqNm8EkvI,Family Education Series - Eating Healthy Food,APPUSERIES,32222,50.0,0.0,Family
https://www.youtube.com/watch?v=mJ2CGYXBsOk,Introduction to Family Engagement in Education | HarvardX on edX,edX,3069,42.0,1.0,Family
https://www.youtube.com/watch?v=l3EYuWZeQ80,China’s new family education law bars parents from putting heavy academic pressure on children,South China Morning Post,190009,2939.0,602.0,Family
https://www.youtube.com/watch?v=byXR8Ko5SxI,Family Education Series,APPUSERIES,34872,67.0,0.0,Family
https://www.youtube.com/watch?v=jGstnZ_hbws,Family Education Series - Being Eco-Friendly,APPUSERIES,71786,241.0,0.0,Family
https://www.youtube.com/watch?v=xuYjNDxl6Ps,Family Life Education II Introduction II Scopes II Importance II Types &amp; Needs of Family II Grade 9,"Mind, Memory & Motivation",9843,157.0,4.0,Family
https://www.youtube.com/watch?v=44pfCA8A-kY,Family Education Series - Be Kind to Animals,APPUSERIES,100131,292.0,0.0,Family
https://www.youtube.com/watch?v=TucbQEZtnho,FamilyMatters!: Bringing family education closer to you,MSFCares,1663,4.0,0.0,Family
https://www.youtube.com/watch?v=S3aea44Lcyo,School and family education differences | Mariam Mardanyan | TEDxANAU,TEDx Talks,1004,19.0,0.0,Family
https://www.youtube.com/watch?v=62NoW9m1_5c,Patient &amp; Family Education,Apollo Hospitals,9687,86.0,1.0,Family
https://www.youtube.com/watch?v=ZcTf9c4P1Oo,Forever Family: A Quality Early Education System,10 Tampa Bay,249,5.0,1.0,Family
https://www.youtube.com/watch?v=BY7sbhjkSTQ,Patient &amp; Family Education can help make better decisions,Apollo Hospitals,2622,29.0,0.0,Family
https://www.youtube.com/watch?v=Jl2dMwKaGoY,"BSWE -04: Family- Meaning, Functions, Types (Introduction to Family Life Education)",NAVI CLASSES,8796,217.0,20.0,Family
https://www.youtube.com/watch?v=eMz0LT9xZyc,China&#39;s first law on family education to help parents become responsible guardians,CGTN,2290,120.0,9.0,Family
https://www.youtube.com/watch?v=wfaRl2xZGNw,Education of members of the British Royal Family #royalfamily # #katemiddleton #princewilliam,The British Royal Family,388534,18747.0,330.0,Family
https://www.youtube.com/watch?v=POvpN-gsvMM,Patient and family education (SQUH),SQUH Nursing Educational Media,915,25.0,0.0,Family
https://www.youtube.com/watch?v=CHAb5Eqk60Q,Family Driven Education,FamilyDrivenFaith,21680,76.0,1.0,Family
https://www.youtube.com/watch?v=H-WzaVEOyhk,Family and Child Education (FACE) program,National Center for Families Learning,583,5.0,0.0,Family
https://www.youtube.com/watch?v=3ZFZ3J3g1Fw,Making Christian Education a Reality for Every Family,TheologyMom,520,,,Family
https://www.youtube.com/watch?v=kAo4-2UzgPo,Be Kind | A Children&#39;s Story about things that matter,The StoryTime Family,6673219,48514.0,0.0,Family
https://www.youtube.com/watch?v=UUhb9BFSXds,Minnetonka Early Childhood Family Education (ECFE),MinnetonkaSchools,153,,,Family
https://www.youtube.com/watch?v=tODQtqGqn2M,Glove House Family Education Program: Sebastian Russell-Wilkins,"Glove House, Inc.",9,0.0,0.0,Family
https://www.youtube.com/watch?v=-3zBvptOJhk,Family education from the Word | bible teaching on family | Lazarus Thulung | Bachan tv,Bachan Tv,29080,987.0,54.0,Family
https://www.youtube.com/watch?v=3wdM1Rx0HdI,Vocabulary about FAMILY for children - Family tree for kids,Smile and Learn - English,655630,5082.0,0.0,Family
https://www.youtube.com/watch?v=xln4CdUKw9U,ePROTECT family - Education,Etiqa Insurance,465,4.0,0.0,Family
https://www.youtube.com/watch?v=PVtScz9yPEM,Family Education Trust Conference 2023,Family Education Trust,159,3.0,0.0,Family
https://www.youtube.com/watch?v=ZCM6jScXD58,FERPA Compliance: Family Education Rights and Privacy Act,KnowledgeCity,2970,14.0,0.0,Family
https://www.youtube.com/watch?v=LDxyWke0F4Q,My Family Essay In English || Essay Writing In English || Writeology TV,Writeology TV,216000,,101.0,Family
https://www.youtube.com/watch?v=nQgPgF0693A,Minnetonka Early Childhood Family Education (ECFE),MinnetonkaSchools,213,,,Family
https://www.youtube.com/watch?v=uL4ByvfZdZI,Multi Generational Trauma is real. #shorts #mentalhealth #family #education,The Truth Doctor Show,5446,279.0,10.0,Family
https://www.youtube.com/watch?v=nZkpABGyYoE,Mission Nonprofit - Family Education &amp; Support Services,Thurston Community Media,76,1.0,0.0,Family
https://www.youtube.com/watch?v=WIwCRUX9tKM,Vinik Family Education Center Opening Celebration,Tampa Museum of Art,110,5.0,1.0,Family
https://www.youtube.com/watch?v=wOhb4n4ADbM,Technology in Early Childhood Family Education Classrooms,MinnetonkaSchools,80870,,,Family
https://www.youtube.com/watch?v=n3ow2P-YRpw,Spica Cast Care - Family Education - Boston Children&#39;s Hospital,Boston Children's Hospital,28650,,,Family
https://www.youtube.com/watch?v=BdXA8pP5Smk,Family Education Series - I Follow Safety Rules,APPUSERIES,30554,58.0,0.0,Family
https://www.youtube.com/watch?v=SNITw6fAWcs,Birth and Family Education Classes at WakeMed,WakeMed Health & Hospitals,253,0.0,,Family
https://www.youtube.com/watch?v=nRTYg5n5Bq0,What is Family Therapy?,Psych Hub,63661,719.0,13.0,Family
https://www.youtube.com/watch?v=upAdaOmiRX8,My 7 Types Of Toxic Family Systems,Patrick Teahan LICSW,1743011,80180.0,7407.0,Family
https://www.youtube.com/watch?v=P1XHk5BcA9Y,The Family Psychologists,stateoftomorrow,2048,24.0,,Family
https://www.youtube.com/watch?v=-_A67wxucLo,7 Signs of a Toxic Family,Psych2Go,1683960,86680.0,13946.0,Family
https://www.youtube.com/watch?v=iZVTqhcxtn0,How to Establish a Proper Relationship with your Dysfunctional Family - Jordan Peterson,DudeBroTherapy,77412,1828.0,,Family
https://www.youtube.com/watch?v=Hj1d8xJdPvU,Childhood Trauma: The Lives of the Neglected Children,Sprouts,592120,15113.0,1248.0,Family
https://www.youtube.com/watch?v=bEcsniTyvpQ,The psychology of family murderers: A deep dive,Michelle After Dark,40144,1839.0,386.0,Family
https://www.youtube.com/watch?v=Jk39HAhalQs,The Psychology of Family Dynamics in Encanto — Therapist Reacts!,Georgia Dow,450811,25848.0,1405.0,Family
https://www.youtube.com/watch?v=xiwi1JZ-ZiU,Sibling Dynamics: How Brothers and Sisters Affect Each Other,Sprouts,359749,11264.0,755.0,Family
https://www.youtube.com/watch?v=Zjs4eJI8YYA,The Crimes and Psychology of Familicide | #Documentary,Morbid Minds,44788,1164.0,332.0,Family
https://www.youtube.com/watch?v=p07WMFk1k7k,"How To Decide Between Counseling Psychology, Marriage &amp; Family Therapy, And Mental Health Counseling","Justine Johnson LMFT, LMHC",18847,677.0,59.0,Family
https://www.youtube.com/watch?v=M59_qZftk-c,"Meet Our Doc: Jessica Malmberg, PhD, Child and Adolescent Psychology",Children's Hospital Colorado,13855,151.0,4.0,Family
https://www.youtube.com/watch?v=OVbf7FcI8OM,Chris Watts: The Psychology of Familicide - a deep dive,Michelle After Dark,64563,1237.0,570.0,Family
https://www.youtube.com/watch?v=cLa0zqShCcw,The ugly psychology behind scapegoating | Luke Burgis | Big Think,Big Think,101730,5447.0,652.0,Family
https://www.youtube.com/watch?v=hv4EHib_csg,"what is family under Sociology? its meaning,characteristics, features,functions, #ntanet #upsc",Law With Twins,256700,7523.0,413.0,Family
https://www.youtube.com/watch?v=1bAQP91LPwY,What is Family ? || Meaning ||Definition || Characteristics || Functions || Sociology,LearnWithVY,81140,1530.0,56.0,Family
https://www.youtube.com/watch?v=z89rgVrHdC4,How Family Affects our Psychology: Black Widow — Therapist Reacts,Georgia Dow,20249,1423.0,99.0,Family
https://www.youtube.com/watch?v=uMnL7GVXmK8,The Psychology of “Old Money”: 5 Behaviors That Say Culture and Elegance,Old Money Luxury,325918,11624.0,1067.0,Family
https://www.youtube.com/watch?v=ZqoRGr3icTo,The Psychology of Beating an Incurable Illness | Bob Cafaro | TEDxCharlottesville,TEDx Talks,507362,13120.0,930.0,Family
https://www.youtube.com/watch?v=uIShjBm06ps,Chris Watts: Why He Killed His Family [Motive and Psychology of a Murderer],True Crime Rocket Science,55433,1251.0,552.0,Family
https://www.youtube.com/watch?v=5k_fZLzkj2Y,"Parental Triangulation With a Child (Bowen Family Systems, Psychology, Relationship Patterns)",Boontarika Sripom,5723,148.0,10.0,Family
https://www.youtube.com/watch?v=_np6k3xMG90,"Meet Our Doc: Ayelet Talmi, PhD, Pediatric Psychology",Children's Hospital Colorado,11390,102.0,1.0,Family
https://www.youtube.com/watch?v=ZvMmlpQUkmE,குடும்ப உளவியல் - Family Psychology ᴴᴰ ┇ islamkalvi,islamkalvi.com,91841,953.0,39.0,Family
https://www.youtube.com/watch?v=4zoJdshiA6I,"The Psychology Of The Sale With Family First Life CEO, Shawn Meaike",Grady Polcyn,9782,338.0,19.0,Family
https://www.youtube.com/watch?v=9qOhioJse9I,"Notes- Family,&quot;Definition,Type, Characteristic of Family&quot;, Sociology,B.sc,Gnm",Nursing Study,299586,5272.0,125.0,Family
https://www.youtube.com/watch?v=mDDrF_B3HkE,Psychology of HEREDITARY: How Family Influences our Mental Health,Shrink Tank,1640,79.0,13.0,Family
https://www.youtube.com/watch?v=b_n9qegR7C4,The psychology of post-traumatic stress disorder - Joelle Rabow Maletis,TED-Ed,2926931,89942.0,3069.0,Family
https://www.youtube.com/watch?v=MbuqHvbSnCQ,Symptoms of Child Behavior Disorders | Child Psychology,Howcast,444976,1567.0,208.0,Family
https://www.youtube.com/watch?v=h7Z-GnymihM,Family First Life CEO brings the PSYCHOLOGY behind the sale. Up your MINDSET - MMW ep. 63,Family First Life West Coast,4638,270.0,114.0,Family
https://www.youtube.com/watch?v=4j4gLNjEed4,"Meet Our Doc: Elizabeth Christofferson, PhD, Psychology",Children's Hospital Colorado,10526,159.0,0.0,Family
https://www.youtube.com/watch?v=hNT_xIyI354,Psychology of the middle child,Isra,11700,613.0,15.0,Family
https://www.youtube.com/watch?v=2BY1KSLaXsg,The Traditional Family? - Critical Social Psychology (11/30),OpenLearn from The Open University,3203,12.0,0.0,Family
https://www.youtube.com/watch?v=mwe2BaRzPdo,Psychology of the eldest child,Isra,6863,400.0,7.0,Family
https://www.youtube.com/watch?v=2OUocz6SdtQ,"Psychology M176: Families and Couples, Lecture 1, UCLA",UCLACourses,119391,794.0,41.0,Family
https://www.youtube.com/watch?v=Przvi5ol9nk,"Understanding Children&#39;s Psychology: An Approach through their Drawings, Doodles and Sketches",Krithika Ganesan,11090,112.0,14.0,Family
https://www.youtube.com/watch?v=bGqgH9N4IvE,Wendi Adelson Police Interview: Re-Examining Behavior and Body Language Amidst Family Conviction,Dr. G Explains,52098,3854.0,1454.0,Family
https://www.youtube.com/watch?v=Hh2yOWXCRLU,How to Handle Violent Behavior | Child Psychology,Howcast,98148,475.0,45.0,Family
https://www.youtube.com/watch?v=2olO0_3AnC0,7 Psychological problems caused by Parenting behavior | Psychology in Hindi,Psychology in Hindi,114414,6658.0,318.0,Family
https://www.youtube.com/watch?v=RlMAYaYRDJE,Britain&#39;s Challenging Children (Child Psychology Documentary) | Real Stories,Real Stories,701353,5351.0,1368.0,Family
https://www.youtube.com/watch?v=c_g_TyJxRho,How to Draw Family Tree (Genogram) for Case History Taking in Psychology or Psychiatry,Psycho Tech Institute,35321,446.0,11.0,Family
https://www.youtube.com/watch?v=fGdi7tz5PF8,Psychology Professor &amp; Substance Abuse Counselor | Andrew Assini | TEDxPittsburghStatePrison,TEDx Talks,80546,1133.0,74.0,Family
https://www.youtube.com/watch?v=3gzJeKxi25g,Psychological Treatments for Schizophrenia [AQA ALevel Psychology],Psych Boost,39906,502.0,8.0,Family
https://www.youtube.com/watch?v=UhRNkUz3Law,Psychosocial Screening and Resources for Families (Psychology CE),Children's National Hospital,31,1.0,0.0,Family
https://www.youtube.com/watch?v=lhL0PEF4uHw,Child Psychology : How to Parent Difficult Children,eHowEducation,31982,445.0,33.0,Family
https://www.youtube.com/watch?v=P0MEF-RWtBA,Being Bipolar (Psychology Documentary) | Real Stories,Real Stories,477771,5850.0,1191.0,Family
https://www.youtube.com/watch?v=BJPLj9X3OWU,&quot;This Is Psychology&quot; Episode 3: Caregiving,American Psychological Association,2984,20.0,2.0,Family
https://www.youtube.com/watch?v=Nwb2-EEVceM,Narcissistic Family Structure: Psychology and Healing of the Lost Child,Angie Atkinson,12520,562.0,119.0,Family
https://www.youtube.com/watch?v=3crqM3acY0w,Incest: Narcissism or Society? (International Conference Adolescent Medicine &amp; Child Psychology),Prof. Sam Vaknin,12587,288.0,5.0,Family
https://www.youtube.com/watch?v=4KbSRXP0wik,"Emotion, Stress, and Health: Crash Course Psychology #26",CrashCourse,2922450,37562.0,1135.0,Family
https://www.youtube.com/watch?v=gC7GMMAfBh0,The psychology of keeping secrets inside | Michael Slepian,Big Think,104151,3928.0,158.0,Family
https://www.youtube.com/watch?v=TJDcGv9OH4Q,THE PSYCHOLOGY OF MONEY (BY MORGAN HOUSEL),The Swedish Investor,3792139,88431.0,1694.0,Finance
https://www.youtube.com/watch?v=EIoEkbk4zcM,What Financial Experts Won&#39;t Tell You About Money,Erika Kullberg,1081772,25843.0,1328.0,Finance
https://www.youtube.com/watch?v=chSHqogx2CI,11. Behavioral Finance and the Role of Psychology,YaleCourses,369049,,,Finance
https://www.youtube.com/watch?v=qpIlU7nuUmE,Financial Psychologist Reveals: The Secret To Building Wealth,Erika Kullberg,144728,3966.0,193.0,Finance
https://www.youtube.com/watch?v=Gg8_TA7U0Uw,The Book That Changed My Financial Life 🤑,Ali Abdaal,3147116,97848.0,1794.0,Finance
https://www.youtube.com/watch?v=X3eLHUdXpMc,18 Lessons About Money - The Psychology Of Money - Trip2Wealth,Trip2Wealth,927658,20369.0,775.0,Finance
https://www.youtube.com/watch?v=LhpDoU2IA2g,The Psychology Of Money And Spending It  | Dr Carol Yip | TEDxYouth@SJIIM,TEDx Talks,63342,1165.0,31.0,Finance
https://www.youtube.com/watch?v=5YGkieJA8q4,DIBACAIN: Buku Paling Otentik Soal Duit — Psychology of Money (Morgan Housel),Fellexandro Ruby,483205,18543.0,307.0,Finance
https://www.youtube.com/watch?v=caGlzR9F2zI,Why we make bad financial choices -- even when we know better | Your Money and Your Mind,TED,278828,5673.0,299.0,Finance
https://www.youtube.com/watch?v=b-RNsGGuOhE,20 Lessons From The Psychology of Money That Changed How I Think About Money,Gabe Bult,754231,19143.0,370.0,Finance
https://www.youtube.com/watch?v=_5ecgEXLoCA,The Psychology of Money in 20 minutes,Escaping Ordinary (B.C Marx) ,991850,42465.0,1368.0,Finance
https://www.youtube.com/watch?v=ozVwgO0xFzc,The Psychology of Money by Morgan Housel Audiobook  Summary #summary  #freeaudiobook #money,selfgrowth insights,269053,4465.0,52.0,Finance
https://www.youtube.com/watch?v=n3FKik00PdI,Merdeka Finansial di Usia 20-an. Apakah Realistis? | Psychology of Finance #9,Satu Persen - Indonesian Life School,193731,5294.0,353.0,Finance
https://www.youtube.com/watch?v=pLwNylKpV-U,18 Wealth Lessons From The Psychology of Money,Tae Kim - Financial Tortoise,119904,3701.0,130.0,Finance
https://www.youtube.com/watch?v=0ncLRRLvdfk,15 Ways to Increase Your Financial IQ,Alux.com,399410,14212.0,524.0,Finance
https://www.youtube.com/watch?v=tmTysUZN36M,Life-changing lessons from The Psychology of Money,Nischa,274644,9156.0,277.0,Finance
https://www.youtube.com/watch?v=LiGgZeReieo,Psychology Of Money Pt 2,Finance With Sharan,25379,1414.0,7.0,Finance
https://www.youtube.com/watch?v=De2tunGD2fk,Psychology Of Money Pt. 13,Finance With Sharan,3848326,211826.0,273.0,Finance
https://www.youtube.com/watch?v=wmXOD30uYT8,Mengapa Banyak Orang Maksain Ngutang Demi Coldplay? | Psychology of Finance #2,Satu Persen - Indonesian Life School,414238,10924.0,1015.0,Finance
https://www.youtube.com/watch?v=TsARLfR4t-c,Psychology Of Money Pt. 12,Finance With Sharan,8252382,447325.0,619.0,Finance
https://www.youtube.com/watch?v=-Mm5cYPJem0,Psychology Of Money Pt 11,Finance With Sharan,30027,1355.0,24.0,Finance
https://www.youtube.com/watch?v=UtIfoubW694,Mengapa Jadi KAYA Lebih Baik daripada Jadi BAHAGIA? | Psychology of Finance #10,Satu Persen - Indonesian Life School,105088,2639.0,192.0,Finance
https://www.youtube.com/watch?v=jQw6n-adktQ,What is Financial Psychology? | Life-Mapping,LifeSpring Limited,23000,1120.0,61.0,Finance
https://www.youtube.com/watch?v=0ZLNbxWH8Lc,7. Behavioral Finance: The Role of Psychology,YaleCourses,127080,,,Finance
https://www.youtube.com/watch?v=luIxdGs1aH8,Kenapa Orang Miskin Akan Selalu Miskin? | Psychology of Finance #1,Satu Persen - Indonesian Life School,642993,20359.0,1722.0,Finance
https://www.youtube.com/watch?v=m-C11SlQXpQ,BOROS BERKEDOK SELF REWARD! Habis Jutaan Buat Beli Barang Mewah. Wajar? | Psychology of Finance #3,Satu Persen - Indonesian Life School,712270,17174.0,1799.0,Finance
https://www.youtube.com/watch?v=X7Fk3DP62C0,Kapitalisme &amp; Seni Membeli Kebahagiaan | Psychology of Finance #6,Satu Persen - Indonesian Life School,291447,7239.0,411.0,Finance
https://www.youtube.com/watch?v=BH7g5_w5C3g,पैसा बनाने के 8 नियम | 8 Rules to Make Money From The Book The Psychology of Money by Morgan Housel,yebook,1395675,45562.0,450.0,Finance
https://www.youtube.com/watch?v=JT238DCgmUo,Overconfidence Bias in Trading (Behavioral Finance &amp; Psychology),Spencer Li - Synapse Trading,4047,296.0,4.0,Finance
https://www.youtube.com/watch?v=1eDPUiWhZIQ,LAKUKAN SEBELUM MENYESAL! 5 Nasihat Hidup Yang Wajib Lo Ketahui | Psychology of Finance #8,Satu Persen - Indonesian Life School,204505,7433.0,260.0,Finance
https://www.youtube.com/watch?v=vRmwgMpnDuE,Behavioural Finance: How psychology can affect investors  - MoneyWeek Videos,MoneyWeek,22621,273.0,17.0,Finance
https://www.youtube.com/watch?v=TKcWF-p5OdU,The Psychology of Finance with Morgan Housel,The Kids Are In Charge,7132,174.0,5.0,Finance
https://www.youtube.com/watch?v=DOisAG9yoNk,"3 psychological tricks to help you save money | The Way We Work, a TED series",TED,355135,5890.0,103.0,Finance
https://www.youtube.com/watch?v=zx14boUJmqY,"Ted Klontz, PhD, on Creighton&#39;s Financial Psychology and Behavioral Finance Certificate",Creighton University,2139,23.0,0.0,Finance
https://www.youtube.com/watch?v=sM91d5I36Po,Prospect Theory (explained in a minute) - Behavioural Finance,Sanlam Investments,183023,2299.0,31.0,Finance
https://www.youtube.com/watch?v=_1wiqtirLj0,The Psychology Of Money - 18 Financial Soft Skills Book Summary!,"Value Investing with Sven Carlin, Ph.D.",30354,2235.0,282.0,Finance
https://www.youtube.com/watch?v=NSff6fwxlsM,5 Financial Advisor Lessons From The Psychology of Money by Morgan Housel,Streamline My Practice: For Financial Advisors,1217,57.0,11.0,Finance
https://www.youtube.com/watch?v=KORvMg8mWf8,Jordan Peterson REVEALS The Psychology Behind Selling ANYTHING,The Motive,1877971,34003.0,1060.0,Finance
https://www.youtube.com/watch?v=PrzEkYemJFY,The Psychology of Financial Planning,Psychology of Financial Planning,94,2.0,0.0,Finance
https://www.youtube.com/watch?v=r76D2EvgZ4I,Loss Aversion Bias #psychology #finance #education #money,Tejas Joshi Finance,2950893,263937.0,167.0,Finance
https://www.youtube.com/watch?v=3764rivr7xw,6 Money Lessons From The Psychology of Money That Changed My Financial Life,The Wealthy Listener,78704,1343.0,47.0,Finance
https://www.youtube.com/watch?v=wvXDB9dMdEo,"1. Introduction, Financial Terms and Concepts",MIT OpenCourseWare,6996020,66761.0,1450.0,Finance
https://www.youtube.com/watch?v=zBeBGidoV3M,The Psychology Behind Financial Planning,Nasdaq,108,6.0,1.0,Finance
https://www.youtube.com/watch?v=mDfdwz1IjdU,The Psychology Of Money | The Mindset Mentor Podcast,Rob Dial,16423,823.0,40.0,Finance
https://www.youtube.com/watch?v=6danpe0WTPY,REVERSE PSYCHOLOGY HACK to close more deals...,Alex Hormozi,3811789,208831.0,2543.0,Finance
https://www.youtube.com/watch?v=hKNGXCoM3l0,The Psychology Of Investing,Kishan Chotaliya,139144,19813.0,50.0,Finance
https://www.youtube.com/watch?v=KdXbVxjx-pg,The Psychology Of Rich People,Kishan Chotaliya,181172,15022.0,160.0,Finance
https://www.youtube.com/watch?v=XQ_N7ySig9A,CFP Board’s Psychology of Financial Planning™ Webinar,Certified Financial Planner Board of Standards,2211,,,Finance
https://www.youtube.com/watch?v=MGglyvc8d58,Trading Psychology - Dr David Paul,FinPort,2890203,72527.0,6810.0,Finance
https://www.youtube.com/watch?v=JBfnvWd0_ow,Mental Accounting #psychology #finance #education #laptop,Tejas Joshi Finance,9058159,726403.0,793.0,Finance
https://www.youtube.com/watch?v=2BGaiBhyYOM,The science of falling in love,Business Insider,23684,276.0,11.0,Love
https://www.youtube.com/watch?v=f_OPjYQovAE,The science of falling in love - Shannon Odell,TED-Ed,1431921,69806.0,1452.0,Love
https://www.youtube.com/watch?v=4f0YGJTeVkQ,Med Talk Health Talk: Science of Falling in Love,CNN Philippines,697,13.0,0.0,Love
https://www.youtube.com/watch?v=RDgRdvISjrk,"The Science of Falling in Love | Episode 01【FULL】Wu Jia Yi, Liu Yi Chang | iQIYI Philippines",iQIYI Philippines - Get the iQIYI APP,15022,218.0,0.0,Love
https://www.youtube.com/watch?v=aD94Le4Wh2c,Neuroscientist Reveals: The SCIENCE Of Falling In LOVE with Caroline Leaf,Lewis Howes,277163,6963.0,442.0,Love
https://www.youtube.com/watch?v=6DYgImG1CKo,Biological Anthropologist Answers Love Questions From Twitter ❤️ | Tech Support | WIRED,WIRED,4467258,277620.0,6311.0,Love
https://www.youtube.com/watch?v=MPNYeP2jqw4,The Science Of &#39;Falling In Love&#39; | Kingsley Okonkwo &amp; Dr Niyi Borire,LDM WITH PK,4824,265.0,28.0,Love
https://www.youtube.com/watch?v=eyq2Wo4eUDg,How Your Brain Falls In Love | Dawn Maslar | TEDxBocaRaton,TEDx Talks,6000103,161059.0,2973.0,Love
https://www.youtube.com/watch?v=eDMwpVUhxAo,The Science of Love,AsapSCIENCE,6006610,61767.0,5957.0,Love
https://www.youtube.com/watch?v=UeL9s-V45Ug,Chengcheng&amp;Yuhe&#39;s Sweet Interactions on Bus | The Science of Falling in Love EP06 | 理科生坠入情网 | iQIYI,iQIYI 爱奇艺 - Get the iQIYI APP,13599,69.0,0.0,Love
https://www.youtube.com/watch?v=Rvm_4qJYMzI,The Science of the 36 Questions That Help People Fall in Love,SciShow Psych,141797,6112.0,195.0,Love
https://www.youtube.com/watch?v=WCiAgkgfMMM,【FULL】The Science of Falling in Love EP01: Chengcheng Falls in Love with Yuhe | 理科生坠入情网 | iQIYI,iQIYI 爱奇艺 - Get the iQIYI APP,159226,1807.0,23.0,Love
https://www.youtube.com/watch?v=Ou6Ighd50kw,What Is The Science Behind Falling In Love? | Newsmo,India Today,837,16.0,0.0,Love
https://www.youtube.com/watch?v=L6JiaoDv1N8,🐸Yuhe Gets Blocked By Chengcheng | The Science of Falling in Love EP04 | iQIYI Romance,iQIYI Romance - Get the iQIYI APP,2555,13.0,0.0,Love
